system:index,B1,B2,B3,B4,B5,B6,B7,aspect,class,class_name,dry_ndvi_mean,elevation,evi_EVI_max,evi_EVI_mean,evi_EVI_median,evi_EVI_min,evi_EVI_p10,evi_EVI_p25,evi_EVI_p75,evi_EVI_p90,evi_EVI_stdDev,latitude,longitude,mndwi_MNDWI_max,mndwi_MNDWI_mean,mndwi_MNDWI_median,mndwi_MNDWI_min,mndwi_MNDWI_p10,mndwi_MNDWI_p25,mndwi_MNDWI_p75,mndwi_MNDWI_p90,mndwi_MNDWI_stdDev,msavi_MSAVI_max,msavi_MSAVI_mean,msavi_MSAVI_median,msavi_MSAVI_min,msavi_MSAVI_p10,msavi_MSAVI_p25,msavi_MSAVI_p75,msavi_MSAVI_p90,msavi_MSAVI_stdDev,ndvi_NDVI_max,ndvi_NDVI_mean,ndvi_NDVI_median,ndvi_NDVI_min,ndvi_NDVI_p10,ndvi_NDVI_p25,ndvi_NDVI_p75,ndvi_NDVI_p90,ndvi_NDVI_stdDev,ndvi_amplitude,ndvi_iqr,ndvi_ratio,seasonal_difference,slope,wet_ndvi_mean,year_id,.geo
00000000000000000944_0,0.007200000000000001,0.009300000000000001,0.0081,0.0013000000000000002,0.0,0.0023,0.0025,-0.0,3,Water / Snow,-0.3784887,3815,0.02360436336969475,4.6485423251759893E-4,-0.0031901318587834963,-0.0062038085990181804,-0.005109449792932824,-0.004273047751308621,0.004183006535947712,0.010196078431372548,0.007253746031980166,-16.06632394071344,-69.38070723250816,0.9142857,0.43307632,0.60986596,-0.2013889,-0.15492958,-0.0507667,0.7401796,0.7804878,0.3864818166672055,0.02141858820238335,5.656197698751874E-4,-0.0023947441492893073,-0.004579940136374527,-0.0037856687123999366,-0.003191727909696296,0.003185937073277967,0.007811021519452843,0.0060097837423482865,0.26666668,-0.29916117,-0.22920434,-1.0,-1.0,-0.77472526,0.15786676,0.24210526,0.48723003241887547,1.2666667,0.93259203,0.264026416410314,0.3173101,0.0,-0.061178587,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38070723250816,-16.06632394071344]}"
00000000000000000945_0,0.0048000000000000004,0.0081,0.0079,7.0E-4,2.0E-4,0.0024000000000000002,0.0025,-0.0,3,Water / Snow,-0.4891606,3815,0.014744188332432299,-4.605928798262021E-4,-0.0016076308879481268,-0.007603736693460787,-0.005879523224116736,-0.004100881689563256,-2.6223317774164785E-4,0.010071000553905023,0.005857115799157836,-15.927264734731736,-69.07995127538494,0.7910448,0.411627,0.47291848,-0.25443786,-0.0062305294,0.1744186,0.6708861,0.74757284,0.30416757790238586,0.01204132407818126,-2.3156550280211275E-4,-0.0011983243538721267,-0.005564583740799045,-0.004372140110631695,-0.003193633067511137,-1.9996001599198454E-4,0.007161796233130069,0.004641699869977076,0.7058824,-0.37301296,-0.52380955,-1.0,-0.85714287,-0.75,0.0,0.2027027,0.45551465331193197,1.7058823,0.75,0.6988934361108459,0.5420223,0.0,0.052861687,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.07995127538494,-15.927264734731736]}"
00000000000000000946_0,0.006500000000000001,0.010100000000000001,0.0085,0.0011,1.0E-4,0.002,0.0021000000000000003,-0.0,3,Water / Snow,-0.4332218,3815,0.015981198589894243,-5.137466365210383E-4,-0.0021130480718436345,-0.00623644251626898,-0.005647286613241544,-0.004844439659812682,0.0018560746672323279,0.006829165791132591,0.0054770676253757065,-15.623544337170925,-69.79303394791901,0.8596491,0.47172946,0.62913907,-0.10569106,0.007518797,0.0862069,0.72131145,0.8021978,0.3205044373376004,0.013042340058924684,-3.1089005701613826E-4,-0.0015964933131132897,-0.004573593925889963,-0.004187489916101905,-0.0035849967998650145,0.001403654631883855,0.0052199398563045896,0.004228466084662444,0.3167702,-0.43040887,-0.56349206,-1.0,-1.0,-0.7445652,0.020645736,0.16591929,0.4418155197013488,1.3167702,0.7652109,0.31363385738712724,0.01500234,0.0,-0.41821945,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.79303394791901,-15.623544337170925]}"
00000000000000000947_0,0.0069500000000000004,0.008550000000000002,0.00745,0.00145,3.5000000000000005E-4,0.0024000000000000002,0.0023,-0.0,3,Water / Snow,-0.47633827,3815,0.019525801952580194,-0.0011238997545228678,-0.0026282442995412647,-0.008544181687889313,-0.0074151378666373734,-0.004019647548616698,0.001055746691322321,0.0050602165772695076,0.005769176147076078,-16.115641449811598,-69.2074222142015,0.888,0.42027363,0.54484576,-0.34347826,-0.14509805,0.14157681,0.7538525,0.7948718,0.36913711485063505,0.01657083920011254,-7.113417648743903E-4,-0.001994228267979903,-0.006166902831729437,-0.005367964182031226,-0.0029916483697060015,8.025102487551339E-4,0.003981611371318916,0.004608050701332115,0.67741936,-0.33935848,-0.5,-1.0,-0.8181818,-0.75,0.11111111,0.42222223,0.5036766860357818,1.6774194,0.8611111,0.6707122420320416,0.7762188,0.0,0.29988053,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.2074222142015,-16.115641449811598]}"
00000000000000000948_0,0.00245,0.00915,0.01745,0.00425,6.0E-4,0.00135,0.00115,-0.0,3,Water / Snow,-0.70898145,3815,0.003238987442694835,-0.009689307775208506,-0.009752426849158516,-0.0204003916875204,-0.015468984163971598,-0.012307091426630334,-0.007193691820247436,-0.00426101005351594,0.004468692789849929,-16.50398314713647,-68.98589766513763,0.97315437,0.79705346,0.85630643,0.28434506,0.53718346,0.75257677,0.9144191,0.934002,0.1648291261875658,0.0025524038045254827,-0.00731985178000186,-0.007347488511904782,-0.014787252076846502,-0.011569634561188175,-0.009202968474335882,-0.005557995029068434,-0.003334898778163564,0.0032908942020068725,0.06532663,-0.6592593,-0.7082471,-1.0,-1.0,-0.8845727,-0.5222332,-0.23404256,0.27281996609271103,1.0653267,0.3623395,0.0646798327417657,0.11504686,0.0,-0.5939346,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.98589766513763,-16.50398314713647]}"
00000000000000000949_0,0.005200000000000001,0.007200000000000001,0.007200000000000001,0.001,3.0000000000000003E-4,0.0033,0.0038,-0.0,3,Water / Snow,-0.5894795,3815,0.013853781839393349,-3.72556264754669E-4,-0.001584786053882726,-0.0053228296162239844,-0.0045505648053964344,-0.0029734551548899826,2.5675259320119136E-4,0.0046552526767702895,0.004543167833305491,-15.894925384503432,-69.15972167261475,0.880597,0.31582773,0.36263737,-0.34588236,-0.11494253,0.05882353,0.5824176,0.7721519,0.3399422744415617,0.011281335416700011,-2.145188760816441E-4,-0.001198085357333567,-0.003973876229515727,-0.003381799830247667,-0.0021951811795887233,1.998800479950935E-4,0.0035906307185019637,0.003576277676931234,1.0,-0.34155712,-0.45945945,-1.0,-1.0,-1.0,0.14285715,1.0,0.6442447759404524,2.0,1.1428572,0.9900990099009901,0.9417522,0.0,0.35227272,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.15972167261475,-15.894925384503432]}"
0000000000000000094a_0,0.00375,0.00775,0.007350000000000001,0.0014,6.000000000000001E-4,0.0017500000000000003,0.00135,-0.0,3,Water / Snow,-0.26677617,3815,0.02117775652411532,-0.0010762122154679915,-0.00205144870485789,-0.008768564695566394,-0.005178641559854135,-0.0036834350663018317,2.571090656656538E-4,0.0027248221886514244,0.00464305257449031,-16.001914734842067,-68.88914910903796,0.8863636,0.5108093,0.625,-0.34819898,0.03740563,0.36923078,0.7619048,0.80073696,0.2992171754883246,0.018268764728587905,-7.444894876154895E-4,-0.001594587098573741,-0.006350776550041459,-0.003886935472382197,-0.002792759048705684,1.9928244021816255E-4,0.0020861399016701143,0.0037278527064628568,0.34317344,-0.27500373,-0.22222222,-1.0,-0.84615386,-0.5555556,0.035714287,0.28,0.3894548060687071,1.3431735,0.59126985,0.3397756873971165,0.028722525,0.0,-0.23805365,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.88914910903796,-16.001914734842067]}"
0000000000000000094b_0,0.0037,0.006500000000000001,0.0079,7.0E-4,1.0E-4,0.0041,0.0047,-0.0,3,Water / Snow,-0.3807533,3815,0.012957640295905388,3.9860079300207583E-4,-0.0020976453930463056,-0.009491782828008895,-0.005042730505865491,-0.0034469958105743225,0.0034367895098609425,0.0095761921131464,0.005870808998850684,-15.848033326672393,-69.33192871258046,0.78,0.26339737,0.27710843,-0.5394737,-0.33050847,-0.15481171,0.6761905,0.76811594,0.4222089089760349,0.010813117583067855,4.494207251955884E-4,-0.0015999999999999348,-0.006947562832982035,-0.0037789177288863884,-0.002592759048705595,0.0026062713963119766,0.00759340922267393,0.0046571472049007434,0.59090906,-0.27154902,-0.42105263,-0.8666667,-0.85365856,-0.84615386,0.1724138,0.26732674,0.4959135823061476,1.4575758,1.0185677,0.6740407510942311,0.64808005,0.0,0.26732674,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.33192871258046,-15.848033326672393]}"
0000000000000000094c_0,0.00795,0.00995,0.008700000000000001,0.00135,5.0E-5,0.0027500000000000003,0.0031000000000000003,-0.0,3,Water / Snow,-0.429309,3815,0.015978429120687074,-0.0013578186294837954,-0.0028166780255231613,-0.00982594048287479,-0.00566556952463174,-0.003637733956663982,2.6867275658248266E-4,0.0023291925465838514,0.0048444912158254775,-15.473435853194554,-69.66098160115345,0.9206349,0.4382641,0.5226257,-0.4566474,-0.018867925,0.15317504,0.7229651,0.82051283,0.34325455138210503,0.012849463541429684,-9.439678186463612E-4,-0.0020934746966302376,-0.006951674225463056,-0.0041999999999999815,-0.002693955522910352,2.0064231315247705E-4,0.0017917431872507272,0.0036950533472645554,0.16363636,-0.4235969,-0.54545456,-1.0,-1.0,-0.72727275,0.040935673,0.16071428,0.40944988926552345,1.1636363,0.76820844,0.16201619464572115,0.03212285,0.0,-0.39718616,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66098160115345,-15.473435853194554]}"
0000000000000000094d_0,0.0047,0.0082,0.008,6.000000000000001E-4,0.0,0.0026000000000000003,0.0029000000000000002,-0.0,3,Water / Snow,-0.29623836,3815,0.019135864638936455,-2.3889802641595748E-4,-7.938187976291278E-4,-0.012246230882272903,-0.0045030726848908674,-0.0023863817150129923,7.906388361796329E-4,0.0033741694352159538,0.005400652511492499,-15.373722856657286,-69.59765037362303,0.8015267,0.3743868,0.4,-0.2,0.012658228,0.11176471,0.6216216,0.7,0.28138359993605916,0.01455315808328328,-1.4543175617726556E-4,-5.996404313530768E-4,-0.008934470391450566,-0.003383141328624717,-0.0017946257674339439,6.019273275593151E-4,0.002496390772884105,0.004076344785430184,0.3877551,-0.30867895,-0.34666666,-1.0,-1.0,-0.5151515,0.030444965,0.14785992,0.4197707859598717,1.3877552,0.5455965,0.3839159365927819,-0.28605396,0.0,-0.5822923,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.59765037362303,-15.373722856657286]}"
0000000000000000094e_0,0.0014000000000000002,0.00725,0.017,0.0045000000000000005,0.0011,0.00215,0.00165,-0.0,3,Water / Snow,-0.5350861,3815,0.011995104039167691,-0.00651400051448457,-0.005700936787156767,-0.02651880424300868,-0.012944983818770225,-0.009383308137413334,-0.003065134099616859,-7.620015240030479E-4,0.006393426530984283,-16.244190366969104,-68.74793394637437,0.9504132,0.69528145,0.75185513,0.1007752,0.41666666,0.6296296,0.8378378,0.8563536,0.20454898594963694,0.009506314900996626,-0.004943201627285983,-0.004367282537232231,-0.019415280760679665,-0.00951703958913025,-0.007143259240037558,-0.002387613980336045,-5.953589631700895E-4,0.004809498561197883,0.13802817,-0.47115207,-0.47350428,-1.0,-0.9535555,-0.74358976,-0.1764706,-0.02,0.3469330828234777,1.1380281,0.5671192,0.13666155904826552,0.25826403,0.0,-0.27682206,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.74793394637437,-16.244190366969104]}"
0000000000000000094f_0,0.0051,0.00755,0.0086,0.0017000000000000001,7.5E-4,0.0025000000000000005,0.0026,-0.0,3,Water / Snow,-0.14531273,3815,0.025489488405666328,0.0013246614378472506,-1.315443304393581E-4,-0.0053818416662181805,-0.003648493693318045,-0.00289641371320238,0.003079449804968183,0.007497001199520192,0.00646480270584844,-15.593360943624509,-69.30039784610787,0.7903226,0.32193604,0.48172757,-0.17222223,-0.12711865,-0.038997214,0.57894737,0.74712646,0.3432715319149917,0.021438847317112764,0.0011439340946831785,-9.994004795443878E-5,-0.003977024630751114,-0.0027883216123290033,-0.002196493313113279,0.0023367597104569926,0.005920196911388675,0.005298024276096821,1.0,-0.108966604,0.01627907,-1.0,-0.64705884,-0.5,0.13939394,0.27868852,0.4439730661059267,2.0,0.6393939,0.9900990099009901,0.18786591,0.0,0.04255319,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.30039784610787,-15.593360943624509]}"
00000000000000000950_0,0.006500000000000001,0.0094,0.008550000000000002,0.0015,3.5000000000000005E-4,0.0017000000000000001,0.0019,-0.0,3,Water / Snow,-0.46920252,3815,0.014043534958370948,-2.767842133854485E-4,-0.002664890756480313,-0.009097926775474195,-0.006460991762235503,-0.003606112061539929,0.003254973742838458,0.008030515960650474,0.005661582867152119,-16.180320150268205,-69.33785759345565,0.85106385,0.42115206,0.66519177,-0.20469798,-0.18327974,-0.07767824,0.76586163,0.82857144,0.4125011976278281,0.011238551896423865,-1.0533259707053552E-4,-0.0019960162366434164,-0.0065440867550324855,-0.004786661196979236,-0.002691113689495317,0.002494447678186712,0.006374339072256652,0.00437153167695074,0.46341464,-0.26412183,-0.42857143,-1.0,-0.7647059,-0.64705884,0.19148937,0.44444445,0.46404643194184875,1.4634147,0.8385482,0.45882637547974536,0.5733028,0.0,0.10410031,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.33785759345565,-16.180320150268205]}"
00000000000000000951_0,0.006,0.0082,0.0073,6.000000000000001E-4,2.0E-4,0.002,0.002,-0.0,3,Water / Snow,-0.4484162,3815,0.015710147773577494,4.3005045537473837E-4,-0.001849992071462551,-0.0059863945578231305,-0.003747122745035062,-0.002951910691283813,0.004744583267436344,0.00763281090983106,0.005378316747647481,-16.21319848966698,-69.29473845981792,0.85915494,0.40689445,0.6056338,-0.29533678,-0.22751322,-0.061488673,0.73913044,0.84810126,0.40734415776865346,0.012686920468855778,4.197139347530718E-4,-0.0013994410058769113,-0.004394749375925711,-0.002802794961257904,-0.0021951811795887233,0.0036094184833043164,0.006032774705827804,0.0041989230117360325,0.7777778,-0.25367844,-0.23809524,-1.0,-1.0,-0.7777778,0.13095239,0.42857143,0.5486000174432586,1.7777778,0.90873015,0.7700770208151033,0.6838659,0.0,0.23544973,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.29473845981792,-16.21319848966698]}"
00000000000000000952_0,0.0092,0.0106,0.0083,0.0013000000000000002,0.0,0.0018000000000000002,0.0019,-0.0,3,Water / Snow,-0.7164758,3815,0.006357440748652223,-0.002501584024290965,-0.00243085566119274,-0.009983361064891847,-0.00785193494111049,-0.005120189716503181,-0.0010606140955613306,0.0036578356064168893,0.00378137209930352,-15.777425745340599,-69.72404333409864,0.8865248,0.5170455,0.6761905,-0.2932331,0.008695652,0.43195266,0.7473684,0.8125,0.32331008978179776,0.0050323700665802495,-0.001799332700035656,-0.0017967716117751609,-0.007146075179457756,-0.0055678850787342915,-0.00379018273412296,-7.985637322333039E-4,0.0028050633168948957,0.002800686095926571,0.04494382,-0.69681096,-0.68,-1.0,-1.0,-1.0,-0.5294118,-0.2857143,0.29383425885169734,1.0449438,0.4705882,0.04449883236153291,0.30891275,0.0,-0.40756303,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.72404333409864,-15.777425745340599]}"
00000000000000000953_0,0.0035,0.0074,0.010950000000000001,0.0028000000000000004,0.0016,0.0032500000000000003,0.003,-0.0,3,Water / Snow,-0.31530097,3812,0.04047254430102823,-3.0068833877054484E-4,-0.003099186335471231,-0.009908536585365854,-0.007405840033855268,-0.005120065536838871,0.00103890706976261,0.011870967741935485,0.008886132474738063,-15.152737296763885,-70.11076806391209,0.84070796,0.46226707,0.5598215,-0.6519337,0.041322313,0.294347,0.64705884,0.7096774,0.2768481850284517,0.0370770092928524,-9.159848033073027E-5,-0.0023899936166958957,-0.007682590124043154,-0.0057633260768853445,-0.003980967127031887,7.988806728492781E-4,0.009290020488879336,0.007339660439699566,1.0,-0.19452016,-0.17391305,-1.0,-0.82857144,-0.4117647,0.052238807,0.22222222,0.42818691242614687,2.0,0.4640035,0.9900990099009901,0.76556295,0.0,0.45026198,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11076806391209,-15.152737296763885]}"
00000000000000000954_0,0.0073,0.0105,0.0106,0.0021000000000000003,4.0E-4,0.0015,0.0014,-0.0,3,Water / Snow,-0.28929055,3815,0.013882578625877131,-0.001832519634327154,-0.002941648392790288,-0.010183859958163604,-0.007317759639741064,-0.005711488250652742,0.0012894573963276256,0.003599712023038158,0.005367482618754382,-15.752632243498901,-69.85070578915949,0.94074076,0.5314445,0.75757575,-0.10047847,0.086792454,0.17293233,0.8363636,0.9,0.34923950355934846,0.01058079724853811,-0.0012859451884759765,-0.0021908186761757653,-0.007370732789628576,-0.005371150739731156,-0.004175880612133809,9.986005617337312E-4,0.0028101450311208143,0.004029901488731128,0.4408602,-0.28730595,-0.18158603,-1.0,-0.95238096,-0.7187879,0.12034478,0.2169448,0.4601619219370915,1.4408603,0.83913267,0.4364952592566462,-0.6198004,0.0,-0.90909094,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85070578915949,-15.752632243498901]}"
00000000000000000955_0,0.008300000000000002,0.01085,0.0111,0.00185,0.0,0.0014,0.0014,-0.0,3,Water / Snow,-0.665155,3815,0.013137557959814526,-0.0019404836071758792,-0.004452059189772307,-0.011001705264315969,-0.008726479410962641,-0.005931025696666481,0.0020833791614767432,0.00895736295234683,0.006711438257607156,-15.847224842916686,-69.89193846070057,0.9137931,0.62318987,0.7723577,-0.1764706,0.08896797,0.26984128,0.8761062,0.9034483,0.33028295220244963,0.009954663961518229,-0.0013374495757201305,-0.00329809587409996,-0.007951092100194512,-0.006348272545111833,-0.004375170549110907,0.0016028922228794595,0.006946834725711004,0.0050870238109444865,0.34351146,-0.4271006,-0.58114034,-1.0,-1.0,-0.725,0.13816482,0.3153153,0.4760625658796123,1.3435115,0.86316484,0.3401103586253553,0.35188103,0.0,-0.31327397,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89193846070057,-15.847224842916686]}"
00000000000000000956_0,0.0079,0.0102,0.0088,0.0017000000000000001,3.0000000000000003E-4,0.0016,0.0016,-0.0,3,Water / Snow,-0.4350856,3815,0.017744479495268143,-0.0018181961064181766,-0.0034976323719328453,-0.008623012665049853,-0.007007708479327261,-0.004787743376954995,0.0,0.00661667401852669,0.0056584344629668016,-15.917023940492772,-69.56450253963901,0.942029,0.4947947,0.697479,-0.86153847,-0.092369474,0.44827586,0.7894737,0.8333333,0.43730652821202304,0.01464977537958323,-0.0012471438241749698,-0.0025948237838013255,-0.006360812230218005,-0.0051979315788798774,-0.0035814429576092044,0.0,0.005170285684122922,0.004436976703588379,0.1724138,-0.40153322,-0.5147059,-1.0,-1.0,-0.70607555,0.05752028,0.16666667,0.41148996099501295,1.1724138,0.7635958,0.17070672889747243,0.2684189,0.0,-0.16666667,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.56450253963901,-15.917023940492772]}"
00000000000000000957_0,0.006750000000000001,0.00995,0.00835,0.00115,3.5000000000000005E-4,0.003,0.0033,-0.0,3,Water / Snow,-0.22896644,3815,0.01624084937218209,3.3360030675294935E-4,-0.0021350604420539796,-0.007054865143539371,-0.004821859094562015,-0.004048364460757853,0.0037220183974052213,0.01074608535462082,0.0059927338270775185,-15.568567441782811,-69.6418474856017,0.85858583,0.32856348,0.44119108,-0.24277456,-0.16981132,-0.09677419,0.6818182,0.7777778,0.38040997186882025,0.013233701356595406,3.611388278458158E-4,-0.0015963350577750113,-0.00519379964383504,-0.0035921256094591514,-0.0030041932731793564,0.0027966346267285225,0.008271555608700742,0.004694234154471451,0.7777778,-0.09566475,0.0,-1.0,-0.84615386,-0.65217394,0.24489796,0.57894737,0.5416953847182522,1.7777778,0.8970719,0.7700770208151033,0.29660714,0.0,0.06764069,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.6418474856017,-15.568567441782811]}"
00000000000000000958_0,0.061500000000000006,0.0761,0.1356,0.1806,0.0726,0.0126,0.0109,-0.0,3,Water / Snow,-0.29626846,3694,0.0747653199678786,-0.07305429597494452,-0.12713660121486087,-0.23630895330006282,-0.23068669527896998,-0.19840898455779127,0.06669233519430157,0.07295554801493043,0.13259088899159696,-18.594452644811007,-67.15953286099423,0.98994976,0.41910383,0.8015748,-0.3229308,-0.2979366,-0.25322694,0.9641109,0.98527247,0.5786474819461908,0.0733679687015617,-0.06875747873018917,-0.11604952649404954,-0.22387660748548377,-0.22239575708167436,-0.19484606630091705,0.06439156731699724,0.07037524399202,0.12674304895999153,0.10999124,-0.24392538,-0.36585367,-0.6936213,-0.6594724,-0.56478405,0.10059761,0.10860429,0.33819513631666775,0.80361253,0.66538167,0.15632164772454002,0.0354591,0.0,-0.26080936,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.15953286099423,-18.594452644811007]}"
00000000000000000959_0,0.0028250000000000003,0.01,0.0204,0.004999999999999999,5.5E-4,0.0014,0.0014,-0.0,3,Water / Snow,-0.6921984,3815,0.0074900937469798,-0.010586646411407932,-0.011439902379499696,-0.021745190967382214,-0.017344686218858405,-0.013364079450762541,-0.008090135360480297,-0.004510147832623406,0.005501995934629619,-16.48026762363571,-68.96029567954022,0.96825397,0.79566264,0.865486,0.13962264,0.4675768,0.7841996,0.9050327,0.94545454,0.18636145534869603,0.006128471370941635,-0.0079309943472109,-0.008717897850888279,-0.015360968454450452,-0.013023902220347855,-0.009899364125938762,-0.006154735718271187,-0.003540725682629642,0.004034450030245979,0.21088435,-0.6470498,-0.74670994,-1.0,-0.975,-0.8909091,-0.56,-0.12,0.30969359004219393,1.2108843,0.33090907,0.2087963837208134,0.14128608,0.0,-0.5509123,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.96029567954022,-16.48026762363571]}"
0000000000000000095a_0,0.006450000000000001,0.00945,0.0085,0.0011,5.0E-5,0.002,0.00235,-0.0,3,Water / Snow,-0.57683647,3815,0.024530818329046394,-7.745915917921176E-4,-0.0029645026876964735,-0.00943448582052278,-0.006597756762700682,-0.0040321593389905375,0.0017015706806282733,0.0051387461459403904,0.006619781403395976,-15.624352820926633,-69.7725523594411,0.9029126,0.48152813,0.63731617,-0.26666668,-0.07277628,0.18730675,0.7475645,0.88148147,0.3534027744740792,0.020200040016008003,-4.5858523366961064E-4,-0.002198245261137488,-0.006749051068815515,-0.0047771785649585174,-0.002992010381730442,0.0012855120053674174,0.003968128501785295,0.005189254863898843,0.34680134,-0.50899804,-0.60784316,-1.0,-1.0,-1.0,0.054545455,0.21925133,0.47698340133424194,1.3468013,1.0545454,0.34336766394058077,0.121764004,0.0,-0.45507246,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.7725523594411,-15.624352820926633]}"
0000000000000000095b_0,0.0037,0.007458333333333333,0.00715,0.0014500000000000001,6.428571428571428E-4,0.0022,0.0022400000000000002,-0.0,3,Water / Snow,-0.17904307,3815,0.011679920477137175,-7.53007926770373E-4,-0.0018018598559878373,-0.010337323177366707,-0.0037632385355626046,-0.0028887647846951624,7.691124442393487E-4,0.004512635379061371,0.0038093373725400885,-15.963646503738577,-68.91852401882866,0.9518072,0.42313048,0.52897906,-0.35833332,-0.09569378,0.22943723,0.67901236,0.7804878,0.32185049609290334,0.009252446116999602,-5.38148533666061E-4,-0.0013958199844280594,-0.0074245968913607685,-0.0027933233273449987,-0.0021924312972231297,5.97251003542798E-4,0.0033442983642639756,0.0029093881597646197,0.74545455,-0.12918949,-0.10638298,-1.0,-0.6315789,-0.45454547,0.091902636,0.33333334,0.38989703116304963,1.7454545,0.5464481,0.7380738116727017,0.40064722,0.0,0.22160414,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.91852401882866,-15.963646503738577]}"
0000000000000000095c_0,0.00775,0.00945,0.0082,0.0013000000000000002,0.0,0.0016,0.0018,-0.0,3,Water / Snow,-0.34173694,3815,0.009526197041865131,-0.002781804371657414,-0.003475356310442803,-0.014144679868367881,-0.007492240179813765,-0.005623978593709927,2.667908994876075E-4,0.0028406156388802797,0.004558047183683914,-15.80087177425612,-69.67607329792666,0.8897638,0.48317224,0.62294,-0.24914676,-0.072,0.21934502,0.78805643,0.88235295,0.3639199011599307,0.00753772124589569,-0.0019801126335630575,-0.002594568614716797,-0.009196724962108438,-0.005585558214079411,-0.004183170727812741,2.0673055354902825E-4,0.0022000000000000353,0.0033177091059696843,1.0,-0.36097792,-0.5954546,-1.0,-1.0,-0.68421054,-0.007194245,0.31666666,0.5395798612469327,2.0,0.6770163,0.9900990099009901,0.06541255,0.0,-0.2763244,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.67607329792666,-15.80087177425612]}"
0000000000000000095d_0,0.00755,0.009000000000000001,0.00775,0.00115,0.0,0.0015500000000000002,0.00175,-0.0,3,Water / Snow,-0.56658006,3815,0.005948250223059384,-0.0019501699885743297,-0.0025784223461767773,-0.008953280156275436,-0.006291716818032609,-0.0044533956475841675,2.7476675621831157E-4,0.003440974060349391,0.0037283877055227536,-15.841026467456262,-69.62783376716943,0.8933333,0.4814658,0.61937064,-0.3218391,-0.13432837,0.1883122,0.79677653,0.85714287,0.38312518505978377,0.0047484718242076784,-0.0014094224491074075,-0.0018960358409213507,-0.006554417839647386,-0.004603666055548905,-0.0032865594254500308,2.0011967166588818E-4,0.002617848090606001,0.0028052344270076577,0.6,-0.5398985,-0.7037037,-1.0,-1.0,-0.8918919,-0.15789473,0.18181819,0.4923388351472413,1.6,0.73399717,0.594059429546394,0.44350314,0.0,-0.12307692,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62783376716943,-15.841026467456262]}"
0000000000000000095e_0,0.0036000000000000003,0.0077,0.0125,0.0028,0.0014,0.0021000000000000003,0.0019,-0.0,3,Water / Snow,-0.2963273,3815,0.011011106855610877,-0.002973812554669255,-0.003098213363626975,-0.011320754716981135,-0.008085381630012937,-0.006130717560507517,-0.001312749422390254,0.0010241704219582138,0.004371725936773053,-16.212120511326034,-68.81018719556386,0.8888889,0.58816224,0.68,-0.06268657,0.100552484,0.49308756,0.78571427,0.827957,0.25351371937700645,0.008827715084309906,-0.00221848101286771,-0.002395221004740322,-0.008348666829199214,-0.005937434670056585,-0.004589948250856568,-9.998002396724437E-4,7.976052741316408E-4,0.0033485395441275514,0.1764706,-0.26173085,-0.18450704,-1.0,-0.71428573,-0.46666667,-0.036144577,0.09677419,0.3164770746348294,1.1764706,0.43052208,0.17472335902771147,0.1544887,0.0,-0.1418386,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.81018719556386,-16.212120511326034]}"
